step,rh_FFJ1,rh_FFJ2
174,-0.014692,0.004229
175,-0.014692,0.004229
176,-0.014692,0.004229
177,-0.014692,0.004229
178,-0.014692,0.004229
179,-0.014692,0.004229
180,-0.014692,0.004229
181,-0.014692,0.004229
182,-0.014692,0.004229
183,-0.014692,0.004229
184,-0.014692,0.004229
185,-0.014692,0.004229
186,-0.014692,0.004229
187,-0.014692,0.004229
188,-0.014692,0.004229
189,-0.014692,0.004229
190,-0.014692,0.004229
191,-0.014692,0.004229
192,-0.014692,0.004229
193,-0.014692,0.004229
194,-0.014692,0.004229
195,-0.014692,0.004229
196,-0.014692,0.004229
197,-0.014692,0.004229
198,-0.014692,0.004229
199,-0.014692,0.004229
200,-0.014692,0.004229
201,-0.014692,0.004229
202,-0.014692,0.004229
203,-0.014692,0.004229
204,-0.014692,0.004229
205,-0.014692,0.004229
206,-0.014692,0.004229
207,-0.014692,0.004229
208,-0.014692,0.004229
209,-0.014692,0.004229
210,-0.014692,0.004229
211,-0.014692,0.004229
212,-0.014692,0.004229
213,-0.014692,0.004229
214,-0.014692,0.004229
215,-0.014692,0.004229
216,-0.014692,0.004229
217,-0.014692,0.004229
218,-0.014692,0.004229
219,-0.014692,0.004229
220,-0.014692,0.004229
221,-0.014692,0.004229
222,-0.014692,0.004229
223,-0.014692,0.004229
224,-0.014692,0.004229
225,-0.014692,0.004229
226,-0.014692,0.004229
227,-0.014692,0.004229
228,-0.014020,0.005665
229,-0.013238,0.005359
230,-0.009583,0.006164
231,-0.004563,0.008381
232,0.000970,0.010757
233,0.007105,0.013476
234,0.013619,0.016110
235,0.020491,0.018629
236,0.025286,0.019208
237,0.030971,0.021847
238,0.036153,0.025119
239,0.040666,0.028332
240,0.044755,0.031248
241,0.048343,0.033853
242,0.051510,0.036248
243,0.054475,0.038536
244,0.057240,0.040742
245,0.059686,0.042684
246,0.061720,0.044329
247,0.063414,0.045735
248,0.064836,0.046956
249,0.066032,0.048034
250,0.067238,0.048910
251,0.068577,0.049550
252,0.069741,0.050135
253,0.070749,0.050658
254,0.071631,0.051112
255,0.072401,0.051509
256,0.073072,0.051854
257,0.073656,0.052169
258,0.074165,0.052479
259,0.074585,0.052641
260,0.081100,0.050869
261,0.086757,0.050037
262,0.086339,0.049739
263,0.084840,0.049781
264,0.083670,0.049743
265,0.082174,0.049108
266,0.078486,0.045935
267,0.074542,0.042203
268,0.075697,0.042737
269,0.076939,0.043411
270,0.078120,0.043950
271,0.079220,0.044254
272,0.080207,0.044367
273,0.081102,0.044377
274,0.081916,0.044320
275,0.082663,0.044215
276,0.083349,0.044069
277,0.084015,0.043912
278,0.084677,0.043749
279,0.085140,0.043889
280,0.086432,0.043552
281,0.086569,0.042947
282,0.086776,0.042920
283,0.087850,0.042567
284,0.088477,0.042403
285,0.089209,0.042141
286,0.089685,0.041743
287,0.090237,0.041406
288,0.090626,0.041063
289,0.091234,0.040738
290,0.091770,0.040357
291,0.092296,0.039955
292,0.092821,0.039539
293,0.093323,0.039105
294,0.093828,0.038653
295,0.094330,0.038182
296,0.094829,0.037696
297,0.095325,0.037195
298,0.095816,0.036678
299,0.096305,0.036148
300,0.096787,0.035601
301,0.097272,0.035041
302,0.097745,0.034464
303,0.098209,0.033872
304,0.098662,0.033265
305,0.099108,0.032644
306,0.099547,0.032010
307,0.099979,0.031363
308,0.099866,0.030949
309,0.096285,0.031184
310,0.091123,0.031754
311,0.085734,0.032402
312,0.080364,0.033230
313,0.075674,0.034386
314,0.071422,0.035497
315,0.068621,0.036198
316,0.067503,0.036635
317,0.073640,0.035083
318,0.078262,0.034453
319,0.080027,0.034324
320,0.079825,0.034700
321,0.078127,0.035161
322,0.076968,0.034212
323,0.075082,0.034799
324,0.073302,0.034457
325,0.052922,0.039930
326,0.059202,0.037252
327,0.076382,0.032094
328,0.082827,0.030690
329,0.086811,0.030085
330,0.085691,0.029791
331,0.084781,0.024809
332,0.077190,0.020183
333,0.048174,0.010925
334,0.024478,0.004119
335,0.014860,0.001635
336,0.017609,0.003539
337,0.024716,0.009427
338,0.025943,0.012779
339,0.032761,0.021862
340,0.034393,0.024513
341,0.046478,0.034772
342,0.060380,0.042783
343,0.069977,0.047114
344,0.076409,0.050457
345,0.082218,0.052680
346,0.088132,0.054163
347,0.086850,0.054691
348,0.087880,0.055649
349,0.091658,0.056526
350,0.094604,0.061686
351,0.098445,0.063024
352,0.103550,0.061080
353,0.106068,0.062481
354,0.113643,0.072236
355,0.129617,0.071337
356,0.139250,0.070840
357,0.142479,0.075046
358,0.155026,0.071104
359,0.159940,0.070045
360,0.164595,0.066864
361,0.181883,0.077170
362,0.186273,0.080774
363,0.192572,0.084904
364,0.197435,0.091353
365,0.199048,0.094548
366,0.196445,0.097031
367,0.188504,0.106755
368,0.176093,0.106701
369,0.175365,0.102680
370,0.168709,0.107896
371,0.156595,0.106578
372,0.146165,0.109511
373,0.138459,0.114883
374,0.132893,0.112615
375,0.127499,0.111666
376,0.124433,0.101539
377,0.116264,0.087712
378,0.093619,0.059140
379,0.085438,0.056209
380,0.072207,0.051543
381,0.066945,0.048337
382,0.064917,0.032931
383,0.063040,0.024767
384,0.063559,0.018715
385,0.065684,0.016239
386,0.053336,0.016021
387,0.044179,0.011690
388,0.034086,0.014387
389,0.025790,0.007706
390,0.021013,0.006696
391,0.015648,0.008925
392,0.021193,0.012275
393,0.018156,0.004751
394,0.029989,0.005739
395,0.039407,0.009683
396,0.042910,0.002413
397,0.051165,-0.000491
398,0.067183,0.011991
399,0.092748,0.027956
400,0.103112,0.034172
401,0.106937,0.042158
402,0.116175,0.056391
403,0.119219,0.048396
404,0.134017,0.031162
405,0.145325,0.034398
406,0.152364,0.040823
407,0.159749,0.037570
408,0.154053,0.031974
409,0.164071,0.033796
410,0.119187,0.008721
411,0.125253,0.004500
412,0.135392,0.012117
413,0.145548,0.006857
414,0.163000,-0.014404
415,0.163440,-0.006782
416,0.144264,0.020017
417,0.135361,0.021317
418,0.109774,0.033007
419,0.116207,0.024352
420,0.114818,0.023880
421,0.097694,0.028326
422,0.089344,0.039009
423,0.089560,0.024054
424,0.083471,0.011483
425,0.079505,0.019592
426,0.069381,0.018360
427,0.050982,0.023538
428,0.039723,0.015107
429,0.027175,-0.004111
430,0.017713,-0.074243
431,0.016093,-0.066719
432,0.002992,-0.043578
433,0.016398,-0.032438
434,0.008959,-0.024415
435,0.010233,-0.022152
436,0.010445,-0.025332
437,-0.000020,-0.031246
438,0.003136,-0.033148
439,-0.010824,-0.042974
440,-0.019424,-0.054389
441,-0.026496,-0.061101
442,-0.035675,-0.067904
443,-0.030975,-0.072350
444,-0.032236,-0.079232
445,-0.038127,-0.088290
446,-0.037011,-0.082661
447,-0.041977,-0.073746
448,-0.051152,-0.062776
449,-0.046889,-0.065288
450,-0.036197,-0.062938
451,-0.033869,-0.061271
452,-0.021098,-0.047430
453,-0.004907,-0.018312
454,0.006607,0.004989
455,0.022124,0.026814
456,0.038166,0.027411
457,0.049403,0.027891
458,0.053780,0.015502
459,0.044813,0.014441
460,0.037193,0.021370
461,0.036808,0.020181
462,0.053920,0.026016
463,0.070578,0.032443
464,0.086775,0.063276
465,0.083368,0.084489
466,0.081344,0.113444
467,0.084357,0.126227
468,0.086712,0.131252
469,0.090930,0.134567
470,0.099134,0.135094
471,0.104588,0.129129
472,0.103732,0.116289
473,0.111062,0.108045
474,0.119436,0.091498
475,0.130685,0.091897
476,0.131950,0.105867
477,0.128248,0.109162
478,0.124598,0.112679
479,0.127092,0.090809
480,0.122856,0.081708
481,0.125883,0.072135
482,0.135665,0.071519
483,0.142244,0.069431
484,0.147792,0.074285
485,0.151714,0.090283
486,0.148641,0.078735
487,0.154072,0.074458
488,0.158109,0.051362
489,0.167639,0.053095
490,0.165488,0.040600
491,0.164490,0.035387
492,0.156519,0.038412
493,0.139612,0.041187
494,0.132962,0.100898
495,0.123607,0.114953
496,0.140682,0.113497
497,0.117771,0.133211
498,0.088960,0.114597
499,0.105325,0.124337
500,0.119172,0.122157
501,0.096836,0.119544
502,0.085329,0.079146
503,0.097680,0.091516
504,0.094380,0.099703
505,0.088238,0.088769
506,0.072128,0.086735
507,0.078878,0.088028
508,0.090653,0.104456
509,0.089212,0.106255
510,0.095358,0.110834
511,0.094839,0.119237
512,0.089388,0.128674
513,0.075460,0.128320
514,0.070091,0.129455
515,0.077407,0.132925
516,0.076180,0.135680
517,0.071398,0.128619
518,0.065763,0.122069
519,0.065784,0.121374
520,0.075062,0.125727
521,0.082101,0.131944
522,0.091112,0.124239
523,0.090478,0.122479
524,0.093269,0.117879
525,0.105325,0.114641
526,0.112442,0.108769
527,0.121809,0.104284
528,0.126627,0.090450
529,0.132943,0.079966
530,0.131856,0.081901
531,0.126553,0.085086
532,0.120244,0.088031
533,0.116569,0.102714
534,0.112318,0.108925
535,0.105503,0.099282
536,0.098497,0.109221
537,0.091260,0.113781
538,0.089942,0.110823
539,0.084984,0.116070
540,0.074598,0.127027
541,0.068438,0.133493
542,0.066035,0.136389
543,0.058626,0.136022
544,0.057387,0.134928
545,0.055984,0.146872
546,0.051985,0.146302
547,0.054287,0.140062
548,0.055664,0.143161
549,0.057604,0.142402
550,0.057240,0.135124
551,0.061429,0.129425
552,0.064867,0.123061
553,0.063103,0.124678
554,0.064380,0.118061
555,0.063481,0.105955
556,0.066043,0.121857
557,0.059901,0.125082
558,0.061458,0.121830
559,0.063542,0.123724
560,0.064283,0.129687
561,0.070070,0.143892
562,0.064760,0.138201
563,0.064871,0.132696
564,0.070957,0.104583
565,0.062915,0.098165
566,0.055790,0.106558
567,0.046544,0.109723
568,0.047353,0.115261
569,0.052896,0.108789
570,0.048367,0.120478
571,0.051406,0.119772
572,0.070141,0.115801
573,0.068408,0.117339
574,0.069991,0.119711
575,0.073421,0.109426
576,0.073904,0.105232
577,0.064597,0.107796
578,0.058724,0.111732
579,0.058989,0.108990
580,0.059759,0.113512
581,0.065172,0.120476
582,0.081075,0.114114
583,0.091611,0.116680
584,0.106332,0.115382
585,0.113322,0.109417
586,0.117783,0.109506
587,0.126676,0.106658
588,0.116900,0.114636
589,0.124858,0.111769
590,0.126615,0.113944
591,0.129405,0.111706
592,0.132164,0.112286
593,0.141014,0.101087
594,0.136039,0.099221
595,0.138710,0.097623
596,0.142888,0.093937
597,0.125904,0.095736
598,0.117953,0.106264
599,0.120239,0.100420
600,0.122253,0.101133
601,0.112911,0.101279
602,0.111442,0.102919
603,0.116021,0.101436
604,0.117124,0.087550
605,0.115805,0.085392
606,0.109330,0.081425
607,0.103521,0.076855
608,0.086186,0.069570
609,0.071543,0.065288
610,0.053510,0.047582
611,0.033181,0.034892
612,0.022157,0.018093
613,0.014932,-0.005436
614,0.019606,-0.013304
615,0.023363,-0.022961
616,0.021096,-0.030255
617,0.009345,-0.047660
618,-0.000974,-0.057701
619,-0.004591,-0.051293
620,-0.002891,-0.057111
621,0.001211,-0.041402
622,0.005994,-0.048101
623,0.015846,-0.048230
624,0.017758,-0.043751
625,0.020885,-0.046646
626,0.011338,-0.045599
627,0.012107,-0.059016
628,0.018394,-0.054853
629,-0.006909,-0.053547
630,0.036071,-0.081206
631,0.037949,-0.084517
632,0.035417,-0.075063
633,0.045037,-0.058223
634,0.048805,-0.023839
635,0.074746,-0.016984
636,0.082016,0.008678
637,0.086886,0.020308
638,0.083880,0.019544
639,0.108223,0.009210
640,0.129448,0.000195
641,0.145461,-0.010214
642,0.160898,-0.016233
643,0.174503,-0.014691
644,0.172210,-0.018693
645,0.174890,-0.010300
646,0.173578,-0.003197
647,0.164142,-0.011112
648,0.172723,0.007441
649,0.179347,0.028130
650,0.176309,0.021486
651,0.185481,0.036103
652,0.167933,0.028078
653,0.142783,0.019008
654,0.124546,0.024167
655,0.110210,0.033989
656,0.090238,0.031077
657,0.061231,0.015660
658,0.054182,0.010392
659,0.044760,0.001907
660,0.042560,0.000318
661,0.039000,-0.009758
662,0.026711,-0.012812
663,0.026626,-0.028672
664,0.014172,-0.042731
665,0.015460,-0.043940
666,0.003538,-0.055900
667,-0.015879,-0.067733
668,-0.021516,-0.081373
669,-0.036758,-0.084292
670,-0.044719,-0.093689
671,-0.059055,-0.103046
672,-0.068810,-0.116826
673,-0.067158,-0.123437
674,-0.066997,-0.126454
675,-0.072497,-0.122362
676,-0.070233,-0.124453
677,-0.067063,-0.126276
678,-0.068997,-0.126768
679,-0.068944,-0.123525
680,-0.064019,-0.110963
681,-0.064668,-0.112227
682,-0.057822,-0.111619
683,-0.053397,-0.110958
684,-0.050575,-0.114103
685,-0.052228,-0.112444
686,-0.052927,-0.108469
687,-0.041455,-0.110100
688,-0.029109,-0.109830
689,-0.021086,-0.115553
690,-0.006573,-0.108062
691,0.014724,-0.084197
692,0.018258,-0.063155
693,0.016326,-0.058089
694,0.009238,-0.063418
695,0.004636,-0.063165
696,0.005486,-0.059766
697,0.011238,-0.050433
698,0.017598,-0.050124
699,0.023746,-0.049095
700,0.030662,-0.043236
701,0.034979,-0.030422
702,0.037740,-0.027652
703,0.047731,-0.020270
704,0.023873,-0.037348
705,0.021631,-0.046433
706,0.017159,-0.045305
707,0.022359,-0.040837
708,0.026465,-0.023945
709,0.017077,-0.030082
710,0.037883,-0.026345
711,0.035068,-0.025851
712,0.047242,0.010383
713,0.044809,0.004685
714,0.039654,0.006032
715,0.024699,-0.009273
716,0.020920,-0.036069
717,0.017844,-0.038270
718,0.011213,-0.041668
719,0.008136,-0.044226
720,-0.002062,-0.047711
721,0.002770,-0.040123
722,0.000675,-0.041019
723,-0.004462,-0.053849
724,-0.001913,-0.053426
725,-0.003933,-0.048496
726,0.004410,-0.051551
727,0.001472,-0.044543
728,0.006880,-0.036288
729,0.013794,-0.037073
730,0.003743,-0.043496
731,0.012566,-0.042132
732,0.016471,-0.042563
733,0.019921,-0.041879
734,0.015637,-0.031504
735,0.012871,-0.022497
736,0.018447,-0.010739
737,0.021948,0.002264
738,0.023485,0.004225
739,0.037303,0.015406
740,0.045053,0.021865
741,0.056162,0.023622
742,0.073294,0.041152
743,0.102523,0.050897
744,0.124597,0.047740
745,0.138272,0.055051
746,0.151722,0.067050
747,0.138647,0.077332
748,0.140056,0.077835
749,0.136818,0.087193
750,0.133847,0.089798
751,0.136452,0.091008
752,0.140553,0.095766
753,0.135570,0.089901
754,0.129447,0.082124
755,0.147717,0.081103
756,0.147485,0.071919
757,0.137316,0.077621
758,0.132198,0.084726
759,0.133512,0.092478
760,0.107050,0.104559
761,0.078383,0.105269
762,0.071025,0.101099
763,0.047123,0.097789
764,0.048285,0.109030
765,0.053235,0.109395
766,0.052937,0.095334
767,0.058692,0.084568
768,0.057245,0.084451
769,0.061604,0.080508
770,0.061526,0.067765
771,0.067634,0.065383
772,0.063571,0.067158
773,0.067273,0.073511
774,0.076865,0.080690
775,0.079340,0.099196
776,0.087274,0.130215
777,0.088991,0.063622
778,0.095170,0.075704
779,0.092423,0.097552
780,0.091586,0.103861
781,0.072757,0.121144
782,0.089088,0.127752
783,0.078948,0.142356
784,0.061493,0.133491
785,0.063683,0.092315
786,0.075426,0.086511
787,0.087449,0.095098
788,0.093200,0.101789
789,0.097363,0.111829
790,0.113756,0.118126
791,0.105304,0.109687
792,0.104048,0.106474
793,0.097134,0.097452
794,0.104880,0.110922
795,0.109176,0.113397
796,0.115373,0.119823
797,0.108964,0.116260
798,0.101111,0.116047
799,0.087809,0.115367
800,0.077835,0.116472
801,0.062149,0.119505
802,0.047312,0.118021
803,0.041956,0.126669
804,0.032195,0.116862
805,0.032759,0.118852
806,0.030314,0.111953
807,0.023696,0.103475
808,0.022772,0.100774
809,0.026523,0.091259
810,0.028481,0.090637
811,0.027313,0.083002
812,0.029947,0.086943
813,0.030322,0.092506
814,0.035058,0.087399
815,0.030304,0.084317
816,0.030508,0.078645
817,0.037463,0.080143
818,0.038862,0.071797
819,0.038746,0.074650
820,0.043362,0.075391
821,0.040662,0.065028
822,0.043691,0.066816
823,0.050092,0.060206
824,0.054160,0.065211
825,0.051843,0.065516
826,0.055535,0.067930
827,0.061438,0.053018
828,0.069224,0.045640
829,0.074059,0.040835
830,0.074125,0.035306
831,0.071271,0.046589
832,0.055334,0.048162
833,0.053146,0.073218
834,0.044249,0.079414
835,0.037192,0.082335
836,0.058169,0.108535
837,0.063173,0.105074
838,0.070984,0.095542
839,0.061779,0.065380
840,0.050891,0.044883
841,0.052202,0.014840
842,0.033643,-0.020823
843,0.025854,-0.040251
844,0.021386,-0.050859
845,0.006539,-0.038240
846,0.007208,-0.036076
847,0.001737,-0.012694
848,0.006858,-0.014022
849,0.006217,0.000646
850,0.003134,0.006342
851,-0.002345,-0.013007
852,-0.011173,-0.028357
853,-0.008647,-0.035403
854,-0.017028,-0.051632
855,-0.021165,-0.064209
856,-0.029822,-0.079972
857,-0.039191,-0.092210
858,-0.052181,-0.108391
859,-0.064228,-0.117897
860,-0.064998,-0.115449
861,-0.060732,-0.116014
862,-0.054837,-0.111674
863,-0.044970,-0.103513
864,-0.057024,-0.106331
865,-0.062975,-0.104161
866,-0.060265,-0.102760
867,-0.064916,-0.103473
868,-0.053868,-0.096982
869,-0.042078,-0.088272
870,-0.029114,-0.082464
871,-0.017178,-0.080060
872,-0.002104,-0.067666
873,0.011712,-0.054099
874,0.018636,-0.055079
875,0.022113,-0.044956
876,0.029800,-0.044347
877,0.035768,-0.041788
878,0.045682,-0.030475
879,0.043144,-0.024764
880,0.039042,-0.019399
881,0.020381,-0.016713
882,-0.008065,-0.027845
883,-0.018260,-0.030983
884,-0.020892,-0.030039
885,-0.032051,-0.030433
886,-0.047775,-0.038480
887,-0.056703,-0.039774
888,-0.043067,-0.028145
889,-0.036579,-0.034468
890,-0.025501,-0.033023
891,-0.013617,-0.032168
892,-0.012543,-0.029560
893,-0.002225,-0.024471
894,-0.003779,-0.028667
895,-0.018603,-0.028520
896,-0.021333,-0.038608
897,-0.015345,-0.042587
898,-0.019353,-0.047831
899,-0.023835,-0.053924
900,-0.036363,-0.071618
901,-0.043964,-0.080935
902,-0.045337,-0.082729
903,-0.046100,-0.077484
904,-0.034109,-0.071802
905,-0.020811,-0.048406
906,-0.026144,-0.068275
907,-0.035699,-0.075358
908,-0.036292,-0.077892
909,-0.037147,-0.064956
910,-0.039713,-0.068113
911,-0.034104,-0.074936
912,-0.039710,-0.076377
913,-0.024275,-0.063721
914,-0.029445,-0.069518
915,-0.031694,-0.066466
916,-0.026197,-0.063379
917,-0.021288,-0.050482
918,-0.002202,-0.025300
919,0.032158,-0.014819
920,0.045316,0.002469
921,0.024578,0.002364
922,0.017284,0.000235
923,-0.002290,-0.008430
924,0.012641,0.019586
925,0.023286,0.041113
926,0.005535,0.032460
927,0.021289,0.042853
928,0.037496,0.065690
929,0.044548,0.074152
930,0.061408,0.095892
931,0.067516,0.115442
932,0.046848,0.123519
933,0.050924,0.122228
934,0.077257,0.114665
935,0.106213,0.110143
936,0.118680,0.111374
937,0.130774,0.104336
938,0.139762,0.087095
939,0.149095,0.068791
940,0.145452,0.081978
941,0.144582,0.082828
942,0.142281,0.080218
943,0.145117,0.079356
944,0.146571,0.072327
945,0.152481,0.077870
946,0.156027,0.081932
947,0.152148,0.091594
948,0.149512,0.091197
949,0.137987,0.088540
950,0.124807,0.096949
951,0.118562,0.113481
952,0.129753,0.117823
953,0.128293,0.121014
954,0.114280,0.114246
955,0.119315,0.122048
956,0.111114,0.114913
957,0.091364,0.112372
958,0.080520,0.123905
959,0.058053,0.113980
960,0.049883,0.113069
961,0.037627,0.117963
962,0.031974,0.114143
963,0.031952,0.100711
964,0.034565,0.092578
965,0.032389,0.077107
966,0.034926,0.062008
967,0.034362,0.047366
968,0.040874,0.045931
969,0.044388,0.043650
970,0.044049,0.045822
971,0.053580,0.065521
972,0.054873,0.065195
973,0.056355,0.070423
974,0.055546,0.088440
975,0.061445,0.107198
976,0.064977,0.117147
977,0.072705,0.111427
978,0.079140,0.108712
979,0.100886,0.102723
980,0.133392,0.093808
981,0.153002,0.085303
982,0.188623,0.080632
983,0.214569,0.076427
984,0.225835,0.070589
985,0.226044,0.070553
986,0.201953,0.078919
987,0.213668,0.051327
988,0.201049,0.066745
989,0.164835,0.094680
990,0.130266,0.104500
991,0.110471,0.096959
992,0.120150,0.105717
993,0.087605,0.121522
994,0.095454,0.120848
995,0.099627,0.123715
996,0.099136,0.123042
997,0.082143,0.121113
998,0.078502,0.129683
999,0.061586,0.122017
1000,0.064569,0.117170
1001,0.052848,0.096772
1002,0.042909,0.081958
1003,0.037660,0.058172
1004,0.024000,0.028913
1005,0.013540,0.014587
1006,0.004014,-0.008760
1007,-0.002560,-0.033886
1008,-0.005720,-0.047025
1009,-0.001092,-0.050427
1010,-0.006870,-0.067775
1011,-0.008917,-0.079069
1012,-0.018023,-0.097384
1013,-0.018117,-0.094286
1014,-0.021346,-0.110015
1015,-0.026002,-0.117557
1016,-0.037212,-0.111383
1017,-0.041411,-0.117091
1018,-0.042500,-0.115274
1019,-0.043113,-0.120152
1020,-0.047751,-0.116884
1021,-0.046951,-0.122464
1022,-0.041303,-0.119222
1023,-0.037067,-0.116824
1024,-0.040774,-0.118537
1025,-0.039119,-0.112027
1026,-0.038711,-0.105167
1027,-0.037658,-0.105991
1028,-0.034787,-0.114464
1029,-0.036566,-0.115290
1030,-0.029344,-0.117234
1031,-0.021920,-0.114673
1032,-0.019938,-0.118328
1033,-0.007320,-0.115118
1034,-0.002301,-0.121460
1035,0.004701,-0.126828
1036,-0.001688,-0.137088
1037,0.003641,-0.126584
1038,0.002297,-0.116285
1039,-0.001563,-0.114915
1040,0.001285,-0.113114
1041,0.005383,-0.113021
1042,0.010763,-0.106024
1043,0.007877,-0.105989
1044,0.010961,-0.100821
1045,0.014255,-0.099492
1046,0.014755,-0.078970
1047,0.008311,-0.076079
1048,0.004770,-0.074962
1049,0.011803,-0.075254
1050,0.009698,-0.068311
1051,0.011681,-0.057820
1052,0.016902,-0.049239
1053,0.017220,-0.046508
1054,0.017022,-0.044221
1055,0.018775,-0.030291
1056,0.035283,0.001649
1057,0.033114,-0.005271
1058,0.025925,-0.031445
1059,0.038899,-0.039116
1060,0.068733,-0.013100
1061,0.058689,-0.011317
1062,0.041059,-0.008696
1063,0.052056,0.001845
1064,0.029329,0.015732
1065,0.031415,0.028284
1066,0.060900,0.067524
1067,0.067452,0.098676
1068,0.071642,0.104567
1069,0.080013,0.107406
1070,0.080494,0.108301
1071,0.085138,0.110542
1072,0.087969,0.107968
1073,0.090604,0.121361
1074,0.081406,0.109004
1075,0.080581,0.110722
1076,0.072899,0.103380
1077,0.068837,0.105354
1078,0.061990,0.110902
1079,0.062267,0.099885
1080,0.061709,0.110180
1081,0.066143,0.114235
1082,0.069923,0.105017
1083,0.066887,0.109987
1084,0.057105,0.114168
1085,0.056761,0.114723
1086,0.058577,0.099679
1087,0.053647,0.093220
1088,0.049093,0.097264
1089,0.040464,0.100836
1090,0.038460,0.097714
1091,0.026917,0.092055
1092,0.020704,0.100143
1093,0.023375,0.108761
1094,0.018306,0.100698
1095,0.018891,0.092512
1096,0.024086,0.079883
1097,0.037957,0.084719
1098,0.035256,0.080970
1099,0.026338,0.072816
1100,0.027133,0.064125
