step,rh_FFJ1,rh_FFJ2
242,0.318171,0.000000
243,0.382162,0.000000
244,0.403058,0.000000
245,0.435973,0.000000
246,0.468674,0.000000
247,0.414957,-0.000000
248,0.317799,-0.000000
249,0.257517,-0.000000
250,0.241995,-0.000000
251,0.236174,-0.000000
252,0.243079,-0.000000
253,0.256964,0.000000
254,0.273150,0.000000
255,0.284620,0.000000
256,0.293984,0.000000
257,0.302195,0.000000
258,0.308555,0.000000
259,0.311203,0.000000
260,0.308417,0.000000
261,0.310661,0.000000
262,0.313694,0.000000
263,0.313042,0.000000
264,0.315743,0.000000
265,0.317134,0.000000
266,0.319101,0.000000
267,0.322210,0.000000
268,0.329201,0.000000
269,0.329770,0.000000
270,0.332954,0.000000
271,0.335817,0.000000
272,0.339337,0.000000
273,0.343760,0.000000
274,0.347197,0.000000
275,0.355753,0.000000
276,0.357753,0.000000
277,0.358943,0.000000
278,0.362571,0.000000
279,0.364145,0.000000
280,0.359307,0.000000
281,0.359232,0.000000
282,0.359987,0.000000
283,0.359482,0.000000
284,0.356839,0.000000
285,0.350989,0.000000
286,0.352492,0.000000
287,0.361913,0.000000
288,0.370384,0.000000
289,0.384803,0.000000
290,0.386660,0.000000
291,0.392471,0.000000
292,0.395186,0.000000
293,0.395905,0.000000
294,0.401246,0.000000
295,0.404777,0.000000
296,0.408168,0.000000
297,0.403169,0.000000
298,0.409081,0.000000
299,0.410980,0.000000
300,0.410716,0.000000
301,0.412608,0.000000
302,0.411424,0.000000
303,0.411119,0.000000
304,0.406244,0.000000
305,0.411729,0.000000
306,0.418006,0.000000
307,0.420164,0.000000
308,0.429886,0.000000
309,0.438940,0.000000
310,0.437579,0.000000
311,0.438613,0.000000
312,0.441862,0.000000
313,0.442456,0.000000
314,0.443382,0.000000
315,0.445751,0.000000
316,0.449798,0.000000
317,0.445151,0.000000
318,0.453478,0.000000
319,0.466064,0.000000
320,0.463366,0.000000
321,0.469347,0.000000
322,0.480595,0.000000
323,0.489131,0.000000
324,0.494805,0.000000
325,0.499981,0.000000
326,0.502659,0.000000
327,0.501337,0.000000
328,0.502717,0.000000
329,0.498017,0.000000
330,0.487308,0.000000
331,0.479366,0.000000
332,0.474041,0.000000
333,0.472927,0.000000
334,0.470373,0.000000
335,0.457077,0.000000
336,0.439196,0.000000
337,0.411099,0.000000
338,0.374950,0.000000
339,0.351468,0.000000
340,0.307615,0.000000
341,0.268040,0.000000
342,0.234397,0.000000
343,0.201005,0.000000
344,0.182276,0.000000
345,0.152349,0.000000
346,0.136952,0.000000
347,0.123520,0.000000
348,0.120046,0.000000
349,0.110340,0.000000
350,0.132784,0.000000
351,0.144800,0.000000
352,0.158014,0.000000
353,0.202709,0.000000
354,0.258236,0.000000
355,0.316117,0.000000
356,0.369940,0.000000
357,0.434520,0.000000
358,0.522864,0.000000
359,0.581536,0.000000
360,0.646744,0.000000
361,0.751655,0.000000
362,0.779578,0.000000
363,0.849966,0.000000
364,0.924078,0.000000
365,0.983848,0.000000
366,1.006525,0.000000
367,1.006075,0.000000
368,0.955013,0.000000
369,0.891533,0.000000
370,0.837589,0.000000
371,0.754731,0.000000
372,0.681660,0.000000
373,0.652764,-0.000000
374,0.588070,-0.000000
375,0.411180,-0.000000
376,0.170288,-0.000000
377,0.011090,-0.000000
378,-0.156397,-0.000000
379,-0.272910,-0.000000
380,-0.325227,-0.000000
381,-0.317505,-0.000000
382,-0.273321,-0.000000
383,-0.205786,-0.000000
384,-0.154114,-0.000000
385,-0.103994,-0.000000
386,-0.056404,-0.000000
387,-0.036408,-0.000000
388,-0.115061,-0.000000
389,-0.080434,-0.000000
390,-0.042202,-0.000000
391,-0.061037,-0.000000
392,-0.094047,-0.000000
393,-0.093206,-0.000000
394,-0.041249,-0.000000
395,-0.075401,-0.000000
396,-0.101335,-0.000000
397,-0.058763,-0.000000
398,-0.039455,-0.000000
399,-0.058012,0.000000
400,-0.048953,-0.000000
401,0.023350,0.000000
402,0.162155,0.000000
403,0.315373,0.000000
404,0.447581,0.000000
405,0.606293,0.000000
406,0.323458,0.000000
407,0.233703,0.000000
408,0.225815,0.000000
409,0.233619,0.000000
410,0.188974,0.000000
411,0.177485,0.000000
412,0.328541,0.000000
413,0.419728,0.000000
414,0.626794,-0.000000
415,0.693597,-0.000000
416,0.679391,0.000000
417,0.642540,0.000000
418,0.472196,-0.000000
419,0.494997,-0.000000
420,0.467740,-0.000000
421,0.343053,-0.000000
422,0.260851,0.000000
423,0.201008,0.000000
424,0.114788,-0.000000
425,0.048534,-0.000000
426,-0.027792,-0.000000
427,-0.096879,-0.000000
428,-0.170056,-0.000000
429,-0.259190,-0.000000
430,-0.124079,-0.000000
431,-0.186051,-0.000000
432,-0.181252,-0.000000
433,-0.099613,-0.000000
434,-0.092355,-0.000000
435,-0.031819,-0.000000
436,-0.032674,-0.000000
437,-0.041169,-0.000000
438,-0.076200,-0.000000
439,-0.082395,-0.000000
440,-0.093680,-0.000000
441,-0.145468,-0.000000
442,-0.149062,-0.000000
443,-0.070839,-0.000000
444,-0.122447,-0.000000
445,-0.149334,-0.000000
446,-0.152446,-0.000000
447,-0.160981,-0.000000
448,-0.174911,-0.000000
449,-0.175726,-0.000000
450,-0.151693,-0.000000
451,-0.157461,-0.000000
452,-0.122617,-0.000000
453,-0.065262,-0.000000
454,-0.015697,0.000000
455,0.123222,0.000000
456,0.316870,0.000000
457,0.177110,0.000000
458,0.075370,0.000000
459,0.063365,0.000000
460,0.038759,0.000000
461,0.029185,0.000000
462,0.108414,0.000000
463,0.190663,0.000000
464,0.263350,0.000000
465,0.375129,0.000000
466,0.522674,0.000000
467,0.569828,0.000000
468,0.558854,0.000000
469,0.547222,0.000000
470,0.561674,0.000000
471,0.767690,0.000000
472,0.784967,0.000000
473,0.747454,0.000000
474,0.640445,0.000000
475,0.676297,0.000000
476,0.651166,0.000000
477,0.586115,0.000000
478,0.583269,0.000000
479,0.609915,0.000000
480,0.668087,0.000000
481,0.686540,0.000000
482,0.716991,0.000000
483,0.731245,0.000000
484,0.739533,0.000000
485,0.787160,0.000000
486,0.812646,0.000000
487,0.856228,0.000000
488,0.892406,0.000000
489,0.936862,0.000000
490,0.904347,0.000000
491,0.873004,0.000000
492,0.799701,-0.000000
493,0.745093,-0.000000
494,0.775921,0.000000
495,0.762020,0.000000
496,0.798490,0.000000
497,0.671125,0.000000
498,0.456144,0.000000
499,0.499442,0.000000
500,0.536377,0.000000
501,0.409552,0.000000
502,0.322268,0.000000
503,0.384703,0.000000
504,0.390484,0.000000
505,0.379900,0.000000
506,0.302931,0.000000
507,0.323076,0.000000
508,0.313310,0.000000
509,0.288215,0.000000
510,0.309341,0.000000
511,0.315877,0.000000
512,0.311252,0.000000
513,0.259188,0.000000
514,0.248134,0.000000
515,0.268544,0.000000
516,0.275705,0.000000
517,0.257835,0.000000
518,0.226062,0.000000
519,0.195396,0.000000
520,0.223207,0.000000
521,0.253665,0.000000
522,0.246141,0.000000
523,0.240307,0.000000
524,0.239459,0.000000
525,0.278278,0.000000
526,0.279891,0.000000
527,0.297984,0.000000
528,0.292272,0.000000
529,0.287310,0.000000
530,0.226850,0.000000
531,0.162472,0.000000
532,0.125770,0.000000
533,0.161809,0.000000
534,0.208572,0.000000
535,0.218501,0.000000
536,0.266262,0.000000
537,0.282523,0.000000
538,0.316767,0.000000
539,0.322661,0.000000
540,0.298252,0.000000
541,0.266456,0.000000
542,0.271176,0.000000
543,0.252619,0.000000
544,0.246077,0.000000
545,0.244929,0.000000
546,0.232893,0.000000
547,0.248007,0.000000
548,0.255073,0.000000
549,0.276105,0.000000
550,0.280748,0.000000
551,0.299147,0.000000
552,0.312710,0.000000
553,0.299527,0.000000
554,0.311030,0.000000
555,0.310627,0.000000
556,0.320362,0.000000
557,0.332251,0.000000
558,0.353585,0.000000
559,0.386137,0.000000
560,0.391382,0.000000
561,0.380803,0.000000
562,0.309622,0.000000
563,0.284728,0.000000
564,0.295495,0.000000
565,0.233591,0.000000
566,0.203472,0.000000
567,0.166991,0.000000
568,0.177902,0.000000
569,0.214588,0.000000
570,0.206871,0.000000
571,0.248516,0.000000
572,0.370803,0.000000
573,0.364132,0.000000
574,0.365165,0.000000
575,0.363283,0.000000
576,0.361306,0.000000
577,0.308454,0.000000
578,0.283874,0.000000
579,0.284459,0.000000
580,0.292382,0.000000
581,0.300787,0.000000
582,0.328621,0.000000
583,0.364488,0.000000
584,0.451575,0.000000
585,0.487119,0.000000
586,0.528020,0.000000
587,0.557867,0.000000
588,0.532996,0.000000
589,0.546640,0.000000
590,0.560914,0.000000
591,0.563238,0.000000
592,0.568297,0.000000
593,0.594048,0.000000
594,0.589690,0.000000
595,0.636800,0.000000
596,0.689928,0.000000
597,0.647747,0.000000
598,0.650483,0.000000
599,0.662081,0.000000
600,0.696971,0.000000
601,0.673366,0.000000
602,0.662028,0.000000
603,0.700437,0.000000
604,0.709959,0.000000
605,0.678471,0.000000
606,0.607597,0.000000
607,0.577198,0.000000
608,0.477241,0.000000
609,0.385839,0.000000
610,0.289262,0.000000
611,0.198501,0.000000
612,0.167170,0.000000
613,0.160274,0.000000
614,0.178081,0.000000
615,0.182146,-0.000000
616,0.166172,-0.000000
617,0.087751,-0.000000
618,0.037872,-0.000000
619,0.034122,-0.000000
620,0.045803,-0.000000
621,0.026585,-0.000000
622,0.005963,-0.000000
623,0.047460,-0.000000
624,0.059546,-0.000000
625,0.107321,-0.000000
626,0.029510,-0.000000
627,0.026105,-0.000000
628,0.073326,-0.000000
629,-0.043757,-0.000000
630,0.140577,-0.000000
631,0.176643,-0.000000
632,0.159081,-0.000000
633,0.191314,-0.000000
634,0.177794,-0.000000
635,0.310197,-0.000000
636,0.373656,0.000000
637,0.434213,0.000000
638,0.444532,0.000000
639,0.540874,0.000000
640,0.628225,0.000000
641,0.674650,0.000000
642,0.743618,0.000000
643,0.803623,0.000000
644,0.816875,-0.000000
645,0.869232,-0.000000
646,0.869720,-0.000000
647,0.841771,-0.000000
648,0.913784,-0.000000
649,0.987953,0.000000
650,1.000711,0.000000
651,1.041873,0.000000
652,1.015480,0.000000
653,0.993147,0.000000
654,0.912238,0.000000
655,0.951095,0.000000
656,0.915225,0.000000
657,0.754693,-0.000000
658,0.627542,-0.000000
659,0.422461,-0.000000
660,0.246463,-0.000000
661,0.157860,-0.000000
662,0.053463,-0.000000
663,0.031266,-0.000000
664,-0.036475,-0.000000
665,-0.071824,-0.000000
666,-0.160985,-0.000000
667,-0.247228,-0.000000
668,-0.281157,-0.000000
669,-0.310005,-0.000000
670,-0.279635,-0.000000
671,-0.246473,-0.000000
672,-0.195928,-0.000000
673,-0.174171,-0.000000
674,-0.187901,-0.000000
675,-0.202429,-0.000000
676,-0.233783,-0.000000
677,-0.247795,-0.000000
678,-0.249701,-0.000000
679,-0.265830,-0.000000
680,-0.280525,-0.000000
681,-0.292079,-0.000000
682,-0.231333,-0.000000
683,-0.204269,-0.000000
684,-0.168480,-0.000000
685,-0.054314,-0.000000
686,-0.048166,-0.000000
687,-0.036894,-0.000000
688,0.021991,-0.000000
689,0.039618,-0.000000
690,0.054033,-0.000000
691,0.050770,-0.000000
692,0.062709,-0.000000
693,0.021534,-0.000000
694,-0.003791,-0.000000
695,-0.015430,-0.000000
696,0.012826,-0.000000
697,0.038697,-0.000000
698,0.093664,-0.000000
699,0.065078,-0.000000
700,0.074806,-0.000000
701,0.102148,-0.000000
702,0.098589,-0.000000
703,0.148807,-0.000000
704,0.169936,-0.000000
705,0.199700,-0.000000
706,0.199988,-0.000000
707,0.184043,-0.000000
708,0.092142,-0.000000
709,0.159623,-0.000000
710,0.290952,-0.000000
711,0.263691,-0.000000
712,0.390188,0.000000
713,0.295060,0.000000
714,0.261187,0.000000
715,0.231467,0.000000
716,0.234062,-0.000000
717,0.267468,0.000000
718,0.228178,-0.000000
719,0.168486,-0.000000
720,0.093854,-0.000000
721,0.091793,-0.000000
722,0.013030,-0.000000
723,-0.051357,-0.000000
724,-0.076547,-0.000000
725,-0.141181,-0.000000
726,-0.118006,-0.000000
727,-0.172553,-0.000000
728,-0.198424,-0.000000
729,-0.163012,-0.000000
730,-0.146967,-0.000000
731,-0.065381,-0.000000
732,-0.007103,-0.000000
733,0.030880,-0.000000
734,-0.009548,-0.000000
735,0.004343,-0.000000
736,0.017882,-0.000000
737,0.032508,-0.000000
738,0.031552,-0.000000
739,0.104280,0.000000
740,0.106049,0.000000
741,0.160670,0.000000
742,0.247154,0.000000
743,0.307298,0.000000
744,0.295916,0.000000
745,0.321044,0.000000
746,0.402105,0.000000
747,0.495116,0.000000
748,0.647585,0.000000
749,0.699606,0.000000
750,0.740696,0.000000
751,0.812967,0.000000
752,0.910100,0.000000
753,0.923926,0.000000
754,0.863607,0.000000
755,0.841550,0.000000
756,0.790791,0.000000
757,0.732209,0.000000
758,0.689244,0.000000
759,0.657079,0.000000
760,0.525599,0.000000
761,0.382405,0.000000
762,0.320786,0.000000
763,0.164948,0.000000
764,0.152267,0.000000
765,0.172417,0.000000
766,0.152421,0.000000
767,0.175517,0.000000
768,0.155684,0.000000
769,0.169778,0.000000
770,0.157601,0.000000
771,0.199676,0.000000
772,0.204640,0.000000
773,0.233067,0.000000
774,0.312289,0.000000
775,0.336909,0.000000
776,0.373499,0.000000
777,0.377322,0.000000
778,0.430609,0.000000
779,0.438070,0.000000
780,0.441216,0.000000
781,0.383485,0.000000
782,0.465633,0.000000
783,0.430319,0.000000
784,0.357374,0.000000
785,0.361594,0.000000
786,0.422648,0.000000
787,0.454941,0.000000
788,0.466531,0.000000
789,0.431636,0.000000
790,0.449387,0.000000
791,0.380220,0.000000
792,0.344876,0.000000
793,0.301311,0.000000
794,0.314195,0.000000
795,0.317852,0.000000
796,0.334719,0.000000
797,0.321948,0.000000
798,0.309336,0.000000
799,0.273801,0.000000
800,0.248131,0.000000
801,0.177489,0.000000
802,0.131687,0.000000
803,0.121107,0.000000
804,0.091192,0.000000
805,0.117621,0.000000
806,0.112324,0.000000
807,0.076713,0.000000
808,0.085807,0.000000
809,0.114915,0.000000
810,0.116872,0.000000
811,0.113297,0.000000
812,0.131845,0.000000
813,0.139678,0.000000
814,0.167019,0.000000
815,0.145317,0.000000
816,0.154663,0.000000
817,0.182496,0.000000
818,0.181634,0.000000
819,0.181636,0.000000
820,0.193290,0.000000
821,0.152545,0.000000
822,0.165058,0.000000
823,0.183678,0.000000
824,0.197728,0.000000
825,0.167086,0.000000
826,0.177043,0.000000
827,0.188589,0.000000
828,0.239162,0.000000
829,0.268568,0.000000
830,0.222620,0.000000
831,0.258782,0.000000
832,0.181799,0.000000
833,0.225749,0.000000
834,0.260227,0.000000
835,0.270653,0.000000
836,0.443895,0.000000
837,0.479501,0.000000
838,0.542697,0.000000
839,0.469761,0.000000
840,0.435087,0.000000
841,0.395477,-0.000000
842,0.312523,-0.000000
843,0.290218,-0.000000
844,0.198969,-0.000000
845,0.085918,-0.000000
846,0.039912,-0.000000
847,-0.031116,-0.000000
848,-0.036254,-0.000000
849,-0.146120,-0.000000
850,-0.181995,-0.000000
851,-0.224750,-0.000000
852,-0.239449,-0.000000
853,-0.211400,-0.000000
854,-0.248259,-0.000000
855,-0.278368,-0.000000
856,-0.300361,-0.000000
857,-0.314554,-0.000000
858,-0.321933,-0.000000
859,-0.316853,-0.000000
860,-0.278411,-0.000000
861,-0.266209,-0.000000
862,-0.262702,-0.000000
863,-0.261066,-0.000000
864,-0.338515,-0.000000
865,-0.391689,-0.000000
866,-0.362748,-0.000000
867,-0.266318,-0.000000
868,-0.133085,-0.000000
869,-0.076258,-0.000000
870,0.048253,-0.000000
871,0.121072,-0.000000
872,0.119772,-0.000000
873,0.117923,-0.000000
874,0.176091,-0.000000
875,0.142232,-0.000000
876,0.169523,-0.000000
877,0.179926,-0.000000
878,0.226678,0.000000
879,0.264391,0.000000
880,0.278115,0.000000
881,0.217931,0.000000
882,0.125737,-0.000000
883,0.034687,-0.000000
884,-0.041390,-0.000000
885,-0.035012,-0.000000
886,-0.006871,-0.000000
887,-0.027102,-0.000000
888,-0.021580,-0.000000
889,-0.090897,-0.000000
890,-0.165451,-0.000000
891,-0.114396,-0.000000
892,-0.131298,-0.000000
893,-0.072252,-0.000000
894,-0.080258,-0.000000
895,-0.177366,-0.000000
896,-0.142675,-0.000000
897,-0.102366,-0.000000
898,-0.104141,-0.000000
899,-0.063261,-0.000000
900,-0.086305,-0.000000
901,-0.102883,-0.000000
902,-0.113920,-0.000000
903,-0.077078,-0.000000
904,0.010686,-0.000000
905,0.043073,-0.000000
906,0.076595,-0.000000
907,-0.041682,-0.000000
908,-0.073078,-0.000000
909,-0.089391,-0.000000
910,-0.154872,-0.000000
911,-0.156111,-0.000000
912,-0.139306,-0.000000
913,0.010867,-0.000000
914,0.001813,-0.000000
915,0.051443,-0.000000
916,0.128148,-0.000000
917,0.104981,-0.000000
918,0.048992,-0.000000
919,0.115848,-0.000000
920,0.092011,0.000000
921,0.034970,0.000000
922,0.029998,0.000000
923,-0.001060,-0.000000
924,0.091804,0.000000
925,0.152435,0.000000
926,0.125574,0.000000
927,0.182970,0.000000
928,0.279230,0.000000
929,0.383748,0.000000
930,0.458934,0.000000
931,0.529964,0.000000
932,0.657538,0.000000
933,0.762633,0.000000
934,0.972742,0.000000
935,1.069241,0.000000
936,1.099972,0.000000
937,1.119197,0.000000
938,1.152591,0.000000
939,1.171891,0.000000
940,1.160760,0.000000
941,1.117779,0.000000
942,0.966795,0.000000
943,0.777656,0.000000
944,0.560942,0.000000
945,0.426363,0.000000
946,0.388220,0.000000
947,0.373495,0.000000
948,0.355932,0.000000
949,0.316252,0.000000
950,0.272649,0.000000
951,0.280046,0.000000
952,0.331277,0.000000
953,0.311859,0.000000
954,0.243021,0.000000
955,0.256182,0.000000
956,0.214282,0.000000
957,0.134789,0.000000
958,0.223772,0.000000
959,0.177990,0.000000
960,0.182953,0.000000
961,0.164616,0.000000
962,0.159936,0.000000
963,0.130903,0.000000
964,0.065992,0.000000
965,0.071740,0.000000
966,0.090129,0.000000
967,0.110906,0.000000
968,0.164975,0.000000
969,0.216635,0.000000
970,0.246185,0.000000
971,0.292418,0.000000
972,0.279896,0.000000
973,0.256581,0.000000
974,0.236179,0.000000
975,0.240249,0.000000
976,0.235320,0.000000
977,0.259685,0.000000
978,0.275337,0.000000
979,0.354157,0.000000
980,0.496803,0.000000
981,0.554916,0.000000
982,0.666645,0.000000
983,0.770717,0.000000
984,0.847142,0.000000
985,0.868511,0.000000
986,0.739366,0.000000
987,0.913690,0.000000
988,0.972048,0.000000
989,0.935915,0.000000
990,0.933003,0.000000
991,0.783938,0.000000
992,0.940122,0.000000
993,0.820264,0.000000
994,0.893962,0.000000
995,0.911328,0.000000
996,0.855675,0.000000
997,0.760590,0.000000
998,0.726135,0.000000
999,0.617311,0.000000
1000,0.500888,0.000000
1001,0.342648,0.000000
1002,0.213318,0.000000
1003,0.178077,0.000000
1004,0.082446,-0.000000
1005,0.021838,-0.000000
1006,-0.038969,-0.000000
1007,-0.079463,-0.000000
1008,-0.110455,-0.000000
1009,-0.140237,-0.000000
1010,-0.158124,-0.000000
1011,-0.240837,-0.000000
1012,-0.268958,-0.000000
1013,-0.237368,-0.000000
1014,-0.228814,-0.000000
1015,-0.197965,-0.000000
1016,-0.173223,-0.000000
1017,-0.182378,-0.000000
1018,-0.163479,-0.000000
1019,-0.175657,-0.000000
1020,-0.224516,-0.000000
1021,-0.195244,-0.000000
1022,-0.136141,-0.000000
1023,-0.084122,-0.000000
1024,-0.043805,-0.000000
1025,-0.021209,-0.000000
1026,-0.022032,-0.000000
1027,-0.004805,-0.000000
1028,0.022274,-0.000000
1029,0.018311,-0.000000
1030,-0.011512,-0.000000
1031,-0.047496,-0.000000
1032,-0.027980,-0.000000
1033,-0.052539,-0.000000
1034,-0.032468,-0.000000
1035,0.058348,-0.000000
1036,0.085877,-0.000000
1037,0.109172,-0.000000
1038,0.083553,-0.000000
1039,0.009868,-0.000000
1040,0.028540,-0.000000
1041,0.084230,-0.000000
1042,0.133695,-0.000000
1043,0.131918,-0.000000
1044,0.121291,-0.000000
1045,0.161987,-0.000000
1046,0.356056,-0.000000
1047,0.469935,-0.000000
1048,0.503888,-0.000000
1049,0.513293,0.000000
1050,0.473304,-0.000000
1051,0.459353,-0.000000
1052,0.393805,-0.000000
1053,0.385207,-0.000000
1054,0.320811,-0.000000
1055,0.363871,-0.000000
1056,0.435851,0.000000
1057,0.340146,-0.000000
1058,0.238945,-0.000000
1059,0.292023,-0.000000
1060,0.440553,0.000000
1061,0.387852,-0.000000
1062,0.257326,-0.000000
1063,0.299118,0.000000
1064,0.205516,0.000000
1065,0.193327,0.000000
1066,0.281254,0.000000
1067,0.313592,0.000000
1068,0.376313,0.000000
1069,0.365837,0.000000
1070,0.296778,0.000000
1071,0.275170,0.000000
1072,0.309238,0.000000
1073,0.302400,0.000000
1074,0.268997,0.000000
1075,0.247938,0.000000
1076,0.216396,0.000000
1077,0.243190,0.000000
1078,0.254315,0.000000
1079,0.241580,0.000000
1080,0.253192,0.000000
1081,0.268017,0.000000
1082,0.313906,0.000000
1083,0.309232,0.000000
1084,0.333674,0.000000
1085,0.309119,0.000000
1086,0.229137,0.000000
1087,0.140964,0.000000
1088,0.127507,0.000000
1089,0.072446,0.000000
1090,0.081893,0.000000
1091,0.035475,0.000000
1092,0.052373,0.000000
1093,0.095915,0.000000
1094,0.085890,0.000000
